Subject_ID,Time,PPG,HR,HRV
7,0.0,-0.008967531780178,98,27.553255121072983
7,0.01001001001001,0.0884987421165443,98,27.553255121072983
7,0.02002002002002,0.1806872004719498,98,27.553255121072983
7,0.03003003003003,0.2677786025559763,98,27.553255121072983
7,0.04004004004004,0.3401268887938182,98,27.553255121072983
7,0.05005005005005,0.4304805005881463,98,27.553255121072983
7,0.06006006006006,0.5045825063185245,98,27.553255121072983
7,0.07007007007007,0.5678360856861173,98,27.553255121072983
7,0.08008008008008,0.6249332500948259,98,27.553255121072983
7,0.09009009009009,0.6715900334259465,98,27.553255121072983
7,0.1001001001001,0.7064716967687248,98,27.553255121072983
7,0.1101101101101101,0.7529562445474323,98,27.553255121072983
7,0.1201201201201201,0.7655599702068224,98,27.553255121072983
7,0.1301301301301301,0.7746091119355851,98,27.553255121072983
7,0.1401401401401401,0.7787077287059366,98,27.553255121072983
7,0.1501501501501501,0.7806410723163569,98,27.553255121072983
7,0.1601601601601601,0.7535208677813705,98,27.553255121072983
7,0.1701701701701701,0.7409493746481004,98,27.553255121072983
7,0.1801801801801801,0.7071849173337675,98,27.553255121072983
7,0.1901901901901901,0.6707332185970278,98,27.553255121072983
7,0.2002002002002001,0.6322593545729602,98,27.553255121072983
7,0.2102102102102102,0.5929267828860096,98,27.553255121072983
7,0.2202202202202202,0.55003754190316,98,27.553255121072983
7,0.2302302302302302,0.4914738383252717,98,27.553255121072983
7,0.2402402402402402,0.4477623928973123,98,27.553255121072983
7,0.2502502502502503,0.3923204377104816,98,27.553255121072983
7,0.2602602602602603,0.3408284383883178,98,27.553255121072983
7,0.2702702702702703,0.2968222263014325,98,27.553255121072983
7,0.2802802802802803,0.2446121702236007,98,27.553255121072983
7,0.2902902902902903,0.2001845252851412,98,27.553255121072983
7,0.3003003003003003,0.1759442883541848,98,27.553255121072983
7,0.3103103103103103,0.1262228688670353,98,27.553255121072983
7,0.3203203203203203,0.097598473114551,98,27.553255121072983
7,0.3303303303303303,0.0762731210951782,98,27.553255121072983
7,0.3403403403403403,0.0585772914998926,98,27.553255121072983
7,0.3503503503503503,0.032186175495407,98,27.553255121072983
7,0.3603603603603603,0.0254289086366252,98,27.553255121072983
7,0.3703703703703703,0.006555886243479,98,27.553255121072983
7,0.3803803803803803,0.0020546179679069,98,27.553255121072983
7,0.3903903903903903,0.0077293768677936,98,27.553255121072983
7,0.4004004004004003,0.0026254491500353,98,27.553255121072983
7,0.4104104104104104,0.00387410797542,98,27.553255121072983
7,0.4204204204204204,0.0003224793544526,98,27.553255121072983
7,0.4304304304304304,0.0097059284199084,98,27.553255121072983
7,0.4404404404404404,0.0010755742762816,98,27.553255121072983
7,0.4504504504504504,-0.0070184479806127,98,27.553255121072983
7,0.4604604604604604,-0.015320325182571,98,27.553255121072983
7,0.4704704704704704,-0.018204774950118,98,27.553255121072983
7,0.4804804804804805,-0.0369024787221595,98,27.553255121072983
7,0.4904904904904905,-0.0529644201085409,98,27.553255121072983
7,0.5005005005005005,-0.0763696423566721,98,27.553255121072983
7,0.5105105105105106,-0.0928120793594646,98,27.553255121072983
7,0.5205205205205206,-0.1290865961204658,98,27.553255121072983
7,0.5305305305305306,-0.1574868239307806,98,27.553255121072983
7,0.5405405405405406,-0.1933683078325815,98,27.553255121072983
7,0.5505505505505506,-0.2309463584355174,98,27.553255121072983
7,0.5605605605605606,-0.2801944546223471,98,27.553255121072983
7,0.5705705705705706,-0.3344398955810274,98,27.553255121072983
7,0.5805805805805806,-0.3922497794764926,98,27.553255121072983
7,0.5905905905905906,-0.4245304852140364,98,27.553255121072983
7,0.6006006006006006,-0.4795717689936595,98,27.553255121072983
7,0.6106106106106106,-0.5350006227814962,98,27.553255121072983
7,0.6206206206206206,-0.5788953660010346,98,27.553255121072983
7,0.6306306306306306,-0.6252360534997554,98,27.553255121072983
7,0.6406406406406406,-0.6623543405003699,98,27.553255121072983
7,0.6506506506506506,-0.7017702478167926,98,27.553255121072983
7,0.6606606606606606,-0.7342402536005599,98,27.553255121072983
7,0.6706706706706707,-0.7527162010464188,98,27.553255121072983
7,0.6806806806806807,-0.7685543874491682,98,27.553255121072983
7,0.6906906906906907,-0.7797085692643329,98,27.553255121072983
7,0.7007007007007007,-0.772863423738059,98,27.553255121072983
7,0.7107107107107107,-0.7640555849022217,98,27.553255121072983
7,0.7207207207207207,-0.7466996406257628,98,27.553255121072983
7,0.7307307307307307,-0.7180430620643163,98,27.553255121072983
7,0.7407407407407407,-0.675602114522087,98,27.553255121072983
7,0.7507507507507507,-0.6346260586338093,98,27.553255121072983
7,0.7607607607607607,-0.5800090029178173,98,27.553255121072983
7,0.7707707707707707,-0.5123147029936419,98,27.553255121072983
7,0.7807807807807807,-0.4421245934067335,98,27.553255121072983
7,0.7907907907907907,-0.3671297121814418,98,27.553255121072983
7,0.8008008008008007,-0.2851215970952935,98,27.553255121072983
7,0.8108108108108109,-0.2032493680922246,98,27.553255121072983
7,0.8208208208208209,-0.1108303724883318,98,27.553255121072983
7,0.8308308308308309,-0.0238321324266273,98,27.553255121072983
7,0.8408408408408409,0.0657150349856905,98,27.553255121072983
7,0.8508508508508509,0.1623063478445315,98,27.553255121072983
7,0.8608608608608609,0.2517398437539988,98,27.553255121072983
7,0.8708708708708709,0.3263521672620186,98,27.553255121072983
7,0.8808808808808809,0.4010347437418565,98,27.553255121072983
7,0.8908908908908909,0.4891463034991301,98,27.553255121072983
7,0.9009009009009008,0.545176551613715,98,27.553255121072983
7,0.9109109109109108,0.606948942746885,98,27.553255121072983
7,0.9209209209209208,0.6544785511565,98,27.553255121072983
7,0.9309309309309308,0.7099625847394908,98,27.553255121072983
7,0.9409409409409408,0.7357919487640285,98,27.553255121072983
7,0.950950950950951,0.7579301077605162,98,27.553255121072983
7,0.960960960960961,0.7783496115326807,98,27.553255121072983
7,0.970970970970971,0.7772105192535198,98,27.553255121072983
7,0.980980980980981,0.7847827185112307,98,27.553255121072983
7,0.990990990990991,0.7540528811502016,98,27.553255121072983
7,1.001001001001001,0.7412783576601718,98,27.553255121072983
7,1.011011011011011,0.7215150645940154,98,27.553255121072983
7,1.021021021021021,0.6810256510947567,98,27.553255121072983
7,1.031031031031031,0.6438195653020765,98,27.553255121072983
7,1.0410410410410411,0.6021277612081527,98,27.553255121072983
7,1.0510510510510511,0.5545673342663728,98,27.553255121072983
7,1.0610610610610611,0.5080026194439539,98,27.553255121072983
7,1.0710710710710711,0.4589997142535472,98,27.553255121072983
7,1.0810810810810811,0.4000806712699111,98,27.553255121072983
7,1.0910910910910911,0.3514028320819623,98,27.553255121072983
7,1.1011011011011012,0.3053124696005195,98,27.553255121072983
7,1.1111111111111112,0.2533052024088431,98,27.553255121072983
7,1.1211211211211212,0.2153327223940971,98,27.553255121072983
7,1.1311311311311312,0.1725858837815422,98,27.553255121072983
7,1.1411411411411412,0.1457336329783252,98,27.553255121072983
7,1.1511511511511512,0.114766058832161,98,27.553255121072983
7,1.1611611611611612,0.0805477187919455,98,27.553255121072983
7,1.1711711711711712,0.060841322640875,98,27.553255121072983
7,1.1811811811811812,0.0401177180239076,98,27.553255121072983
7,1.1911911911911912,0.0247827056669706,98,27.553255121072983
7,1.2012012012012012,0.0177831181754588,98,27.553255121072983
7,1.2112112112112112,0.0053118645223596,98,27.553255121072983
7,1.2212212212212212,0.0014602470622648,98,27.553255121072983
7,1.2312312312312312,0.0017035793112137,98,27.553255121072983
7,1.2412412412412412,-0.0068913458257229,98,27.553255121072983
7,1.2512512512512513,-0.0066380863063821,98,27.553255121072983
7,1.2612612612612613,0.0043361575930469,98,27.553255121072983
7,1.2712712712712713,-0.0015658103411135,98,27.553255121072983
7,1.2812812812812813,0.0008562806172756,98,27.553255121072983
7,1.2912912912912913,-0.0034633621066106,98,27.553255121072983
7,1.3013013013013013,-0.0154236302070346,98,27.553255121072983
7,1.3113113113113113,-0.027722385134459,98,27.553255121072983
7,1.3213213213213213,-0.045500592617499,98,27.553255121072983
7,1.3313313313313313,-0.0589774856430493,98,27.553255121072983
7,1.3413413413413413,-0.0866030193648443,98,27.553255121072983
7,1.351351351351351,-0.1140164775392459,98,27.553255121072983
7,1.361361361361361,-0.1528148855187126,98,27.553255121072983
7,1.371371371371371,-0.1791497118631695,98,27.553255121072983
7,1.3813813813813811,-0.2178985345927475,98,27.553255121072983
7,1.3913913913913911,-0.2746834154117278,98,27.553255121072983
7,1.4014014014014011,-0.3107191605463528,98,27.553255121072983
7,1.4114114114114114,-0.3751509796801749,98,27.553255121072983
7,1.4214214214214214,-0.4144218259699609,98,27.553255121072983
7,1.4314314314314314,-0.4685427051077685,98,27.553255121072983
7,1.4414414414414414,-0.5239345004910189,98,27.553255121072983
7,1.4514514514514514,-0.5621198882580706,98,27.553255121072983
7,1.4614614614614614,-0.6163422242390284,98,27.553255121072983
7,1.4714714714714714,-0.6543533913932459,98,27.553255121072983
7,1.4814814814814814,-0.7083001649756417,98,27.553255121072983
7,1.4914914914914914,-0.7304108798969963,98,27.553255121072983
7,1.5015015015015014,-0.7552679114564612,98,27.553255121072983
7,1.5115115115115114,-0.7608975396926401,98,27.553255121072983
7,1.5215215215215214,-0.7740408161080051,98,27.553255121072983
7,1.5315315315315314,-0.7799179545336159,98,27.553255121072983
7,1.5415415415415414,-0.7752948781467413,98,27.553255121072983
7,1.5515515515515514,-0.7617941769103981,98,27.553255121072983
7,1.5615615615615617,-0.7321535810124922,98,27.553255121072983
7,1.5715715715715717,-0.6868513507520526,98,27.553255121072983
7,1.5815815815815817,-0.6399971935799325,98,27.553255121072983
7,1.5915915915915917,-0.5793022954821914,98,27.553255121072983
7,1.6016016016016017,-0.5328579127339937,98,27.553255121072983
7,1.6116116116116117,-0.4582674559918545,98,27.553255121072983
7,1.6216216216216215,-0.3916789492785218,98,27.553255121072983
7,1.6316316316316315,-0.2982427534333043,98,27.553255121072983
7,1.6416416416416415,-0.2249312918109283,98,27.553255121072983
7,1.6516516516516515,-0.138470867366972,98,27.553255121072983
7,1.6616616616616615,-0.0433747869135756,98,27.553255121072983
7,1.6716716716716715,0.042166623004006,98,27.553255121072983
7,1.6816816816816818,0.1324543952338125,98,27.553255121072983
7,1.6916916916916918,0.2246472892440274,98,27.553255121072983
7,1.7017017017017018,0.3070794385676749,98,27.553255121072983
7,1.7117117117117118,0.3792310852856174,98,27.553255121072983
7,1.7217217217217218,0.4609174686178461,98,27.553255121072983
7,1.7317317317317318,0.530503462552071,98,27.553255121072983
7,1.7417417417417418,0.589044353961982,98,27.553255121072983
7,1.7517517517517518,0.6504582890992258,98,27.553255121072983
7,1.7617617617617618,0.688968808766217,98,27.553255121072983
7,1.7717717717717718,0.7342253124077418,98,27.553255121072983
7,1.7817817817817818,0.750011109130156,98,27.553255121072983
7,1.7917917917917918,0.7764358908678487,98,27.553255121072983
7,1.8018018018018016,0.7796065922086252,98,27.553255121072983
7,1.811811811811812,0.7786571915875085,98,27.553255121072983
7,1.8218218218218216,0.7639363406460302,98,27.553255121072983
7,1.831831831831832,0.7494752679341824,98,27.553255121072983
7,1.8418418418418416,0.7238180992545299,98,27.553255121072983
7,1.851851851851852,0.6848246755013799,98,27.553255121072983
7,1.8618618618618616,0.6491755081377919,98,27.553255121072983
7,1.871871871871872,0.6092639918607694,98,27.553255121072983
7,1.8818818818818817,0.562111704031034,98,27.553255121072983
7,1.891891891891892,0.5123502520978438,98,27.553255121072983
7,1.901901901901902,0.4743111823805938,98,27.553255121072983
7,1.911911911911912,0.4154237462786505,98,27.553255121072983
7,1.921921921921922,0.3634332175501883,98,27.553255121072983
7,1.931931931931932,0.3275962567270624,98,27.553255121072983
7,1.941941941941942,0.2686005311216184,98,27.553255121072983
7,1.951951951951952,0.2233172979674079,98,27.553255121072983
7,1.961961961961962,0.1825844796820941,98,27.553255121072983
7,1.971971971971972,0.1497389845464718,98,27.553255121072983
7,1.981981981981982,0.115667575847081,98,27.553255121072983
7,1.991991991991992,0.0823455405723962,98,27.553255121072983
7,2.002002002002002,0.0659534000838967,98,27.553255121072983
7,2.012012012012012,0.0413498217733346,98,27.553255121072983
7,2.022022022022022,0.0256833114000148,98,27.553255121072983
7,2.032032032032032,0.0132354762752836,98,27.553255121072983
7,2.042042042042042,0.0044027150636729,98,27.553255121072983
7,2.052052052052052,0.0137240281163886,98,27.553255121072983
7,2.062062062062062,0.0071717545172755,98,27.553255121072983
7,2.072072072072072,0.0018443647525548,98,27.553255121072983
7,2.0820820820820822,-0.0011871838080076,98,27.553255121072983
7,2.092092092092092,-0.0029748610620641,98,27.553255121072983
7,2.1021021021021022,-0.001444674205136,98,27.553255121072983
7,2.112112112112112,-0.0002300094751091,98,27.553255121072983
7,2.1221221221221223,-0.0045078166117781,98,27.553255121072983
7,2.1321321321321323,-0.0147047931565865,98,27.553255121072983
7,2.1421421421421423,-0.0301721299781366,98,27.553255121072983
7,2.1521521521521523,-0.0344467571798526,98,27.553255121072983
7,2.1621621621621623,-0.0517399161140755,98,27.553255121072983
7,2.1721721721721723,-0.0749065044768026,98,27.553255121072983
7,2.1821821821821823,-0.1124823561079492,98,27.553255121072983
7,2.1921921921921923,-0.1416200232741848,98,27.553255121072983
7,2.2022022022022023,-0.1792905084641271,98,27.553255121072983
7,2.2122122122122123,-0.2162058822986863,98,27.553255121072983
7,2.2222222222222223,-0.2535910530682619,98,27.553255121072983
7,2.2322322322322323,-0.3095827493311629,98,27.553255121072983
7,2.2422422422422423,-0.357593299882616,98,27.553255121072983
7,2.2522522522522523,-0.4110535425543729,98,27.553255121072983
7,2.2622622622622623,-0.4547939742079268,98,27.553255121072983
7,2.2722722722722724,-0.5116707263865271,98,27.553255121072983
7,2.2822822822822824,-0.5624281654920715,98,27.553255121072983
7,2.2922922922922924,-0.6010745773093279,98,27.553255121072983
7,2.3023023023023024,-0.6458730382854557,98,27.553255121072983
7,2.3123123123123124,-0.6905370137377785,98,27.553255121072983
7,2.3223223223223224,-0.7227186676207487,98,27.553255121072983
7,2.3323323323323324,-0.7399021402887119,98,27.553255121072983
7,2.3423423423423424,-0.7557275691854227,98,27.553255121072983
7,2.3523523523523524,-0.7708990786217099,98,27.553255121072983
7,2.3623623623623624,-0.7874968189403201,98,27.553255121072983
7,2.3723723723723724,-0.7690809666707407,98,27.553255121072983
7,2.3823823823823824,-0.7666637531295033,98,27.553255121072983
7,2.3923923923923924,-0.7351725260605707,98,27.553255121072983
7,2.4024024024024024,-0.7014524048493518,98,27.553255121072983
7,2.4124124124124124,-0.6584505246230811,98,27.553255121072983
7,2.4224224224224224,-0.6079502532639806,98,27.553255121072983
7,2.4324324324324325,-0.5467907793232873,98,27.553255121072983
7,2.4424424424424425,-0.4828815760158366,98,27.553255121072983
7,2.4524524524524525,-0.4119115856257529,98,27.553255121072983
7,2.4624624624624625,-0.3336700843300863,98,27.553255121072983
7,2.4724724724724725,-0.2331287478158303,98,27.553255121072983
7,2.4824824824824825,-0.157250744807435,98,27.553255121072983
7,2.4924924924924925,-0.064794748217922,98,27.553255121072983
7,2.5025025025025025,0.0202710705295243,98,27.553255121072983
7,2.5125125125125125,0.1113321631775528,98,27.553255121072983
7,2.5225225225225225,0.2060171020216926,98,27.553255121072983
7,2.5325325325325325,0.2885055602742252,98,27.553255121072983
